province,year,gdp_per_capita_CNY,population_persons
内蒙古,2046,122868.3,23439781
贵州,2046,78694.8,37581620
天津,2046,172844.1,13518077
黑龙江,2046,73212.4,31041872
新疆,2046,90850.9,25194110
吉林,2046,87060.7,23459273
甘肃,2046,61345.1,24385169
海南,2046,93417.2,9824241
宁夏,2046,92697.8,7017315
青海,2046,86431.6,5769792
西藏,2046,88746.4,3557389
广东,2047,151144.4,122453651
江苏,2047,192693.7,82358122
山东,2047,127230.1,98664544
浙江,2047,197841.5,62747657
河南,2047,108495.1,96565505
四川,2047,100771.2,81308602
福建,2047,171821.4,40367627
湖北,2047,130513.5,56120136
湖南,2047,109103.0,64564880
上海,2047,267463.2,24168100
安徽,2047,109961.8,59307566
河北,2047,87183.0,72504301
北京,2047,286144.4,21272204
陕西,2047,114911.6,38414355
江西,2047,98637.8,43914614
重庆,2047,135348.0,31145461
辽宁,2047,102308.9,41387993
云南,2047,90117.6,45877604
广西,2047,76683.3,48715194
山西,2047,87701.6,33934462
内蒙古,2047,125234.0,23371243
贵州,2047,80210.1,37471731
天津,2047,176172.1,13478550
黑龙江,2047,74622.0,30951105
新疆,2047,92600.2,25120442
吉林,2047,88737.0,23390678
甘肃,2047,62526.3,24313867
海南,2047,95215.9,9795515
宁夏,2047,94482.6,6996796
青海,2047,88095.7,5752921
西藏,2047,90455.2,3546987
广东,2048,153927.4,122095596
江苏,2048,195639.6,82117306
山东,2048,129702.2,98376048
浙江,2048,202471.6,62564182
河南,2048,111003.2,96283147
四川,2048,102660.9,81070855
福建,2048,174605.2,40249592
湖北,2048,132961.1,55956040
湖南,2048,111149.1,64376092
上海,2048,272383.4,24097432
安徽,2048,112024.0,59134150
河北,2048,88931.5,72292297
北京,2048,291510.5,21210004
陕西,2048,117066.5,38302031
江西,2048,100487.5,43786207
重庆,2048,137886.2,31054391
辽宁,2048,104227.5,41266974
云南,2048,91807.6,45743457
广西,2048,78121.4,48572750
山西,2048,89346.2,33835237
内蒙古,2048,127582.5,23302905
贵州,2048,81714.3,37362163
天津,2048,179475.9,13439139
黑龙江,2048,76021.4,30860604
新疆,2048,94336.7,25046990
吉林,2048,90401.1,23322284
甘肃,2048,63698.8,24242773
海南,2048,97001.5,9766873
宁夏,2048,96254.5,6976338
青海,2048,89747.8,5736100
西藏,2048,92151.5,3536616
广东,2049,156684.5,121738587
江苏,2049,198530.2,81877194
山东,2049,132157.1,98088396
浙江,2049,207104.2,62381244
河南,2049,113511.7,96001614
四川,2049,104534.7,80833804
福建,2049,177345.5,40131902
湖北,2049,135387.8,55792425
湖南,2049,113177.7,64187856
上海,2049,277257.4,24026971
安徽,2049,114068.6,58961241
河北,2049,90670.2,72080914
北京,2049,296831.0,21147986
陕西,2049,119203.2,38190035
江西,2049,102321.6,43658176
重庆,2049,140402.8,30963588
辽宁,2049,106129.8,41146309
云南,2049,93483.2,45609703
广西,2049,79547.2,48430723
山西,2049,90977.0,33736302
内蒙古,2049,129911.1,23234767
贵州,2049,83205.7,37252916
天津,2049,182751.7,13399843
黑龙江,2049,77409.0,30770367
新疆,2049,96058.5,24973752
吉林,2049,92051.1,23254089
甘肃,2049,64861.4,24171887
海南,2049,98771.9,9738314
宁夏,2049,98011.3,6955939
青海,2049,91385.9,5719327
西藏,2049,93833.5,3526274
广东,2050,159412.4,121382623
江苏,2050,201361.6,81637785
山东,2050,134592.2,97801585
浙江,2050,211734.6,62198841
河南,2050,116017.7,95720905
四川,2050,106390.2,80597445
福建,2050,180038.6,40014556
湖北,2050,137791.0,55629287
湖南,2050,115186.7,64000170
上海,2050,282079.6,23956716
安徽,2050,116093.3,58788838
河北,2050,92397.3,71870149
北京,2050,302099.9,21086149
陕西,2050,121319.1,38078367
江西,2050,104137.8,43530519
重庆,2050,142895.0,30873050
辽宁,2050,108013.6,41025997
云南,2050,95142.6,45476340
广西,2050,80959.2,48289111
山西,2050,92591.8,33637657
内蒙古,2050,132217.1,23166829
贵州,2050,84682.6,37143988
天津,2050,185995.5,13360662
黑龙江,2050,78783.0,30680395
新疆,2050,97763.6,24900728
吉林,2050,93685.0,23186094
甘肃,2050,66012.7,24101208
海南,2050,100525.1,9709839
宁夏,2050,99751.0,6935599
青海,2050,93008.0,5702604
西藏,2050,95499.0,3515964
广东,2051,162326.5,120900359
江苏,2051,204405.4,81313431
山东,2051,137189.5,97413011
浙江,2051,216649.8,61951720
河南,2051,118678.7,95340598
四川,2051,108371.3,80277224
福建,2051,182927.8,39855574
湖北,2051,140356.9,55408267
湖南,2051,117331.6,63745892
上海,2051,287231.3,23861534
安徽,2051,118255.2,58555265
河北,2051,94237.8,71584603
北京,2051,307725.4,21002372
陕西,2051,123578.2,37927079
江西,2051,106077.0,43357569
重庆,2051,145555.9,30750389
辽宁,2051,110025.0,40862997
云南,2051,96914.3,45295659
广西,2051,82466.8,48097254
山西,2051,94316.0,33504012
内蒙古,2051,134679.2,23074785
贵州,2051,86259.5,36996412
天津,2051,189459.1,13307579
黑龙江,2051,80250.0,30558499
新疆,2051,99584.1,24801796
吉林,2051,95429.6,23093974
甘肃,2051,67242.0,24005452
海南,2051,102397.1,9671261
宁夏,2051,101608.5,6908044
青海,2051,94739.9,5679947
西藏,2051,97277.4,3501994
广东,2052,165261.3,120420012
江苏,2052,207451.6,80990366
山东,2052,139809.3,97025980
浙江,2052,221631.4,61705580
河南,2052,121374.8,94961801
四川,2052,110367.6,79958276
福建,2052,185825.3,39697225
湖北,2052,142942.3,55188125
湖南,2052,119492.9,63492624
上海,2052,292419.3,23766730
安徽,2052,120433.5,58322620
河北,2052,96096.0,71300191
北京,2052,313393.9,20918928
陕西,2052,125854.6,37776391
江西,2052,108031.0,43185305
重庆,2052,148237.2,30628215
辽宁,2052,112051.7,40700645
云南,2052,98699.5,45115695
广西,2052,83985.9,47906160
山西,2052,96053.4,33370898
内蒙古,2052,137160.1,22983107
贵州,2052,87848.5,36849422
天津,2052,192949.0,13254706
黑龙江,2052,81728.3,30437087
新疆,2052,101418.5,24703256
吉林,2052,97187.5,23002220
甘肃,2052,68480.6,23910076
海南,2052,104283.3,9632836
宁夏,2052,103480.2,6880597
青海,2052,96485.1,5657380
西藏,2052,99069.3,3488081
广东,2053,168215.9,119941573
江苏,2053,210498.8,80668584
山东,2053,142451.0,96640488
浙江,2053,226678.8,61460419
河南,2053,124105.8,94584510
四川,2053,112378.5,79640595
福建,2053,188730.0,39539504
湖北,2053,145546.7,54968858
湖南,2053,121670.1,63240363
上海,2053,297642.3,23672303
安徽,2053,122627.8,58090899
河北,2053,97971.3,71016909
北京,2053,319103.9,20835815
陕西,2053,128147.6,37626302
江西,2053,109999.4,43013726
重庆,2053,150938.0,30506527
辽宁,2053,114093.3,40538938
云南,2053,100497.8,44936447
广西,2053,85516.1,47715824
山西,2053,97803.5,33238312
内蒙古,2053,139659.1,22891793
贵州,2053,89449.1,36703016
天津,2053,196464.5,13202044
黑龙江,2053,83217.4,30316158
新疆,2053,103266.3,24605108
吉林,2053,98958.2,22910830
甘肃,2053,69728.3,23815079
海南,2053,106183.3,9594564
宁夏,2053,105365.6,6853260
青海,2053,98243.0,5634903
西藏,2053,100874.3,3474222
广东,2054,171189.6,119465035
江苏,2054,213545.7,80348081
山东,2054,145114.0,96256527
浙江,2054,231791.3,61216231
河南,2054,126871.2,94208718
四川,2054,114403.4,79324176
福建,2054,191640.9,39382410
湖北,2054,148169.3,54750462
湖南,2054,123862.4,62989103
上海,2054,302898.6,23578251
安徽,2054,124837.4,57860099
河北,2054,99863.4,70734753
北京,2054,324853.8,20753032
陕西,2054,130456.7,37476810
江西,2054,111981.4,42842829
重庆,2054,153657.8,30385322
辽宁,2054,116149.1,40377873
云南,2054,102308.6,44757910
广西,2054,87057.0,47526245
山西,2054,99565.8,33106254
内蒙古,2054,142175.6,22800842
贵州,2054,91060.8,36557192
天津,2054,200004.6,13149592
黑龙江,2054,84716.9,30195710
新疆,2054,105127.1,24507350
吉林,2054,100741.3,22819803
甘肃,2054,70984.8,23720460
海南,2054,108096.6,9556444
宁夏,2054,107264.2,6826032
青海,2054,100013.3,5612515
西藏,2054,102691.9,3460419
广东,2055,174181.4,118990390
江苏,2055,216591.1,80028851
山东,2055,147797.6,95874092
浙江,2055,236968.1,60973014
河南,2055,129670.6,93834418
四川,2055,116441.9,79009015
福建,2055,194556.8,39225941
湖北,2055,150809.4,54532934
湖南,2055,126069.5,62738842
上海,2055,308187.0,23484573
安徽,2055,127061.8,57630216
河北,2055,101771.9,70453718
北京,2055,330642.1,20670579
陕西,2055,132781.2,37327911
江西,2055,113976.7,42672611
重庆,2055,156395.7,30264598
辽宁,2055,118218.7,40217449
云南,2055,104131.6,44580083
广西,2055,88608.2,47337420
山西,2055,101339.9,32974720
内蒙古,2055,144708.9,22710252
贵州,2055,92683.4,36411947
天津,2055,203568.3,13097347
黑龙江,2055,86226.4,30075739
新疆,2055,107000.3,24409980
吉林,2055,102536.4,22729138
甘肃,2055,72249.6,23626217
海南,2055,110022.7,9518476
宁夏,2055,109175.5,6798911
青海,2055,101795.4,5590216
西藏,2055,104521.7,3446670
广东,2056,177190.5,118517631
江苏,2056,219633.4,79710890
山东,2056,150501.1,95493176
浙江,2056,242208.4,60730763
河南,2056,132503.6,93461606
四川,2056,118493.3,78695105
福建,2056,197476.6,39070093
湖北,2056,153466.3,54316270
湖南,2056,128290.5,62489575
上海,2056,313505.7,23391266
安徽,2056,129300.3,57401246
河北,2056,103696.3,70173799
北京,2056,336467.2,20588453
陕西,2056,135120.5,37179604
江西,2056,115984.7,42503069
重庆,2056,159151.0,30144354
辽宁,2056,120301.4,40057661
云南,2056,105966.1,44402963
广西,2056,90169.3,47149344
山西,2056,103125.2,32843708
内蒙古,2056,147258.3,22620022
贵州,2056,94316.2,36267279
天津,2056,207154.7,13045310
黑龙江,2056,87745.5,29956246
新疆,2056,108885.3,24312997
吉林,2056,104342.8,22638833
甘肃,2056,73522.5,23532348
海南,2056,111961.0,9480658
宁夏,2056,111098.8,6771899
青海,2056,103588.7,5568006
西藏,2056,106363.1,3432976
广东,2057,180215.9,118046750
江苏,2057,222671.4,79394192
山东,2057,153223.8,95113773
浙江,2057,247511.6,60489474
河南,2057,135369.7,93090275
四川,2057,120557.1,78382443
福建,2057,200399.0,38914864
湖北,2057,156139.2,54100467
湖南,2057,130524.9,62241299
上海,2057,318853.2,23298331
安徽,2057,131552.3,57173186
河北,2057,105636.1,69894993
北京,2057,342327.3,20506653
陕西,2057,137473.8,37031887
江西,2057,118004.8,42334201
重庆,2057,161922.8,30024588
辽宁,2057,122396.7,39898509
云南,2057,107811.7,44226546
广西,2057,91739.7,46962016
山西,2057,104921.3,32713217
内蒙古,2057,149823.1,22530151
贵州,2057,95958.9,36123186
天津,2057,210762.6,12993480
黑龙江,2057,89273.7,29837227
新疆,2057,110781.7,24216399
吉林,2057,106160.1,22548887
甘肃,2057,74803.0,23438852
海南,2057,113911.0,9442991
宁夏,2057,113033.8,6744993
青海,2057,105392.9,5545883
西藏,2057,108215.6,3419337
广东,2058,183256.8,117577741
江苏,2058,225703.8,79078752
山东,2058,155964.9,94735878
浙江,2058,252876.5,60249145
河南,2058,138268.4,92720420
四川,2058,122632.6,78071023
福建,2058,203323.0,38760252
湖北,2058,158827.2,53885521
湖南,2058,132772.0,61994009
上海,2058,324227.8,23205765
安徽,2058,133817.1,56946032
河北,2058,107590.9,69617294
北京,2058,348220.8,20425178
陕西,2058,139840.6,36884756
江西,2058,120036.3,42166003
重庆,2058,164710.5,29905298
辽宁,2058,124503.8,39739989
云南,2058,109667.8,44050830
广西,2058,93319.1,46775432
山西,2058,106727.6,32583245
内蒙古,2058,152402.4,22440637
贵州,2058,97610.9,35979666
天津,2058,214391.1,12941856
黑龙江,2058,90810.6,29718681
新疆,2058,112688.9,24120186
吉林,2058,107987.7,22459299
甘肃,2058,76090.8,23345727
海南,2058,115872.1,9405473
宁夏,2058,114979.8,6718195
青海,2058,107207.3,5523849
西藏,2058,110078.6,3405752
广东,2059,186312.1,117110594
江苏,2059,228729.0,78764565
山东,2059,158723.7,94359484
浙江,2059,258302.3,60009770
河南,2059,141199.2,92352034
四川,2059,124719.2,77760840
福建,2059,206247.4,38606254
湖北,2059,161529.7,53671429
湖南,2059,135031.1,61747702
上海,2059,329627.8,23113566
安徽,2059,136094.0,56719781
河北,2059,109560.1,69340699
北京,2059,354145.8,20344028
陕西,2059,142219.9,36738210
江西,2059,122078.8,41998474
重庆,2059,167513.0,29786482
辽宁,2059,126622.3,39582098
云南,2059,111533.8,43875813
广西,2059,94906.9,46589589
山西,2059,108543.6,32453789
内蒙古,2059,154995.5,22351478
贵州,2059,99271.8,35836715
天津,2059,218038.9,12890437
黑龙江,2059,92355.8,29600607
新疆,2059,114606.3,24024354
吉林,2059,109825.1,22370066
甘肃,2059,77385.4,23252973
海南,2059,117843.6,9368104
宁夏,2059,116936.2,6691503
青海,2059,109031.4,5501902
西藏,2059,111951.6,3392220
广东,2060,189381.0,116645304
江苏,2060,231745.6,78451627
山东,2060,161499.4,93984586
浙江,2060,263787.9,59771346
河南,2060,144161.4,91985111
四川,2060,126816.2,77451889
福建,2060,209170.8,38452868
湖北,2060,164245.7,53458188
湖南,2060,137301.5,61502373
上海,2060,335051.5,23021734
安徽,2060,138382.3,56494428
河北,2060,111543.2,69065202
北京,2060,360100.4,20263199
陕西,2060,144611.3,36592246
江西,2060,124131.4,41831611
重庆,2060,170329.6,29668137
辽宁,2060,128751.3,39424835
云南,2060,113409.1,43701490
广西,2060,96502.7,46404484
山西,2060,110368.7,32324847
内蒙古,2060,157601.7,22262674
贵州,2060,100940.9,35694333
天津,2060,221705.1,12839222
黑龙江,2060,93908.6,29483001
新疆,2060,116533.4,23928903
吉林,2060,111671.8,22281188
甘肃,2060,78686.6,23160586
海南,2060,119825.1,9330884
宁夏,2060,118902.4,6664917
青海,2060,110864.7,5480043
西藏,2060,113834.0,3378743
广东,2061,192757.4,116003984
江苏,2061,235112.3,78020297
山东,2061,164543.1,93467855
浙江,2061,269745.3,59442721
河南,2061,147380.2,91479373
四川,2061,129120.7,77026056
福建,2061,212417.3,38241453
湖北,2061,167230.4,53164273
湖南,2061,139796.6,61164230
上海,2061,341019.2,22895160
安徽,2061,140897.0,56183820
河北,2061,113713.7,68685479
北京,2061,366644.3,20151791
陕西,2061,147239.2,36391060
江西,2061,126387.2,41601619
重庆,2061,173424.9,29505021
辽宁,2061,131091.0,39208076
云南,2061,115470.0,43461218
广西,2061,98256.4,46149351
山西,2061,112374.3,32147124
内蒙古,2061,160465.6,22140273
贵州,2061,102775.3,35498084
天津,2061,225734.0,12768631
黑龙江,2061,95615.2,29320902
新疆,2061,118651.0,23797341
吉林,2061,113701.1,22158685
甘肃,2061,80116.5,23033249
海南,2061,122002.6,9279582
宁夏,2061,121063.1,6628273
青海,2061,112879.4,5449913
西藏,2061,115902.6,3360166
广东,2062,196155.3,115366189
江苏,2062,238477.3,77591338
山东,2062,167611.0,92953966
浙江,2062,275778.2,59115902
河南,2062,150638.9,90976416
四川,2062,131441.2,76602564
福建,2062,215669.9,38031200
湖北,2062,170235.7,52871974
湖南,2062,142308.9,60827947
上海,2062,347024.5,22769281
安徽,2062,143429.1,55874919
河北,2062,115903.5,68307844
北京,2062,373233.3,20040996
陕西,2062,149885.2,36190981
江西,2062,128658.5,41372892
重庆,2062,176541.6,29342801
辽宁,2062,133446.9,38992509
云南,2062,117545.2,43222266
广西,2062,100022.1,45895620
山西,2062,114393.8,31970378
内蒙古,2062,163349.4,22018545
贵州,2062,104622.3,35302915
天津,2062,229790.7,12698429
黑龙江,2062,97333.5,29159695
新疆,2062,120783.3,23666503
吉林,2062,115744.4,22036856
甘肃,2062,81556.3,22906611
海南,2062,124195.1,9228563
宁夏,2062,123238.7,6591831
青海,2062,114908.0,5419950
西藏,2062,117985.5,3341692
广东,2063,199573.5,114731902
江苏,2063,241839.2,77164738
山东,2063,170702.3,92442901
浙江,2063,281885.6,58790881
河南,2063,153937.0,90476225
四川,2063,133776.9,76181400
福建,2063,218927.2,37822103
湖北,2063,173260.8,52581282
湖南,2063,144837.7,60493513
上海,2063,353065.7,22644095
安徽,2063,145977.8,55567717
河北,2063,118111.9,67932285
北京,2063,379865.7,19930810
陕西,2063,152548.7,35992001
江西,2063,130944.8,41145422
重庆,2063,179678.7,29181473
辽宁,2063,135818.2,38778126
云南,2063,119633.9,42984629
广西,2063,101799.5,45643284
山西,2063,116426.6,31794604
内蒙古,2063,166252.1,21897486
贵州,2063,106481.4,35108818
天津,2063,233874.1,12628613
黑龙江,2063,99063.1,28999374
新疆,2063,122929.6,23536383
吉林,2063,117801.2,21915696
甘肃,2063,83005.6,22780670
海南,2063,126402.1,9177824
宁夏,2063,125428.7,6555588
青海,2063,116949.9,5390150
西藏,2063,120082.1,3323319
广东,2064,203011.1,114101102
江苏,2064,245196.3,76740484
山东,2064,173816.3,91934647
浙江,2064,288066.6,58467646
河南,2064,157273.9,89978783
四川,2064,136127.2,75762552
福建,2064,222188.0,37614156
湖北,2064,176304.8,52292188
湖南,2064,147382.4,60160917
上海,2064,359141.0,22519597
安徽,2064,148542.5,55262203
河北,2064,120338.6,67558790
北京,2064,386539.5,19821229
陕西,2064,155228.8,35794116
江西,2064,133245.3,40919203
重庆,2064,182835.5,29021032
辽宁,2064,138204.4,38564923
云南,2064,121735.8,42748298
广西,2064,103588.0,45392336
山西,2064,118472.1,31619796
内蒙古,2064,169173.0,21777093
贵州,2064,108352.2,34915788
天津,2064,237983.0,12559180
黑龙江,2064,100803.5,28839934
新疆,2064,125089.4,23406979
吉林,2064,119870.9,21795203
甘肃,2064,84463.9,22655421
海南,2064,128622.8,9127364
宁夏,2064,127632.3,6519546
青海,2064,119004.6,5360515
西藏,2064,122191.9,3305047
广东,2065,206467.1,113473769
江苏,2065,248547.3,76318562
山东,2065,176952.1,91429187
浙江,2065,294320.1,58146189
河南,2065,160649.1,89484076
四川,2065,138491.5,75346007
福建,2065,225451.0,37407352
湖北,2065,179366.8,52004684
湖南,2065,149942.1,59830150
上海,2065,365248.5,22395783
安徽,2065,151122.3,54958370
河北,2065,122582.8,67187350
北京,2065,393252.9,19712252
陕西,2065,157924.8,35597319
江西,2065,135559.5,40694228
重庆,2065,186010.9,28861474
辽宁,2065,140604.7,38352891
云南,2065,123850.1,42513266
广西,2065,105387.1,45142767
山西,2065,120529.7,31445949
内蒙古,2065,172111.1,21657362
贵州,2065,110234.0,34723820
天津,2065,242116.2,12490129
黑龙江,2065,102554.3,28681371
新疆,2065,127261.9,23278287
吉林,2065,121952.7,21675372
甘肃,2065,85930.9,22530860
海南,2065,130856.7,9077181
宁夏,2065,129849.0,6483701
青海,2065,121071.4,5331043
西藏,2065,124314.1,3286876
广东,2066,209940.4,112849886
江苏,2066,251890.4,75898959
山东,2066,180108.8,90926506
浙江,2066,300645.1,57826499
河南,2066,164061.9,88992090
四川,2066,140868.9,74931751
福建,2066,228714.9,37201685
湖北,2066,182446.0,51718760
湖南,2066,152516.1,59501202
上海,2066,371386.4,22272650
安徽,2066,153716.6,54656206
河北,2066,124844.1,66817951
北京,2066,400003.7,19603873
陕西,2066,160635.9,35401603
江西,2066,137886.6,40470489
重庆,2066,189204.1,28702792
辽宁,2066,143018.4,38142026
云南,2066,125976.2,42279527
广西,2066,107196.3,44894570
山西,2066,122598.8,31273058
内蒙古,2066,175065.7,21538289
贵州,2066,112126.4,34532907
天津,2066,246272.6,12421458
黑龙江,2066,104314.8,28523680
新疆,2066,129446.6,23150302
吉林,2066,124046.3,21556200
甘肃,2066,87406.0,22406985
海南,2066,133103.1,9027274
宁夏,2066,132078.1,6448053
青海,2066,123149.8,5301733
西藏,2066,126448.1,3268805
广东,2067,213429.8,112229434
江苏,2067,255224.2,75481664
山东,2067,183285.6,90426588
浙江,2067,307040.4,57508567
河南,2067,167511.8,88502808
四川,2067,143258.8,74519774
福建,2067,231978.2,36997148
湖北,2067,185541.3,51434408
湖南,2067,155103.6,59174062
上海,2067,377552.6,22150195
安徽,2067,156324.5,54355705
河北,2067,127121.8,66450584
北京,2067,406790.0,19496090
陕西,2067,163361.1,35206964
江西,2067,140225.9,40247981
重庆,2067,192414.1,28544983
辽宁,2067,145444.8,37932319
云南,2067,128113.4,42047072
广西,2067,109014.9,44647738
山西,2067,124678.7,31101118
内蒙古,2067,178035.8,21419870
贵州,2067,114028.7,34343044
天津,2067,250450.7,12353164
黑龙江,2067,106084.6,28366855
新疆,2067,131642.7,23023021
吉林,2067,126150.8,21437683
甘肃,2067,88888.9,22283790
海南,2067,135361.3,8977642
宁夏,2067,134318.9,6412602
青海,2067,125239.1,5272583
西藏,2067,128593.4,3250833
广东,2068,216934.2,111612392
江苏,2068,258547.1,75066663
山东,2068,186481.5,89929420
浙江,2068,313504.8,57192383
河南,2068,170997.9,88016216
四川,2068,145660.5,74110061
福建,2068,235239.6,36793737
湖北,2068,188651.8,51151620
湖南,2068,157703.9,58848721
上海,2068,383745.2,22028412
安徽,2068,158945.2,54056855
河北,2068,129415.4,66085236
北京,2068,413609.6,19388900
陕西,2068,166099.8,35013395
江西,2068,142576.7,40026696
重庆,2068,195639.8,28388042
辽宁,2068,147883.1,37723766
云南,2068,130261.2,41815896
广西,2068,110842.5,44402263
山西,2068,126768.9,30930122
内蒙古,2068,181020.5,21302103
贵州,2068,115940.3,34154225
天津,2068,254649.4,12285246
黑龙江,2068,107863.0,28210893
新疆,2068,133849.7,22896439
吉林,2068,128265.6,21319818
甘肃,2068,90379.1,22161273
海南,2068,137630.5,8928283
宁夏,2068,136570.7,6377345
青海,2068,127338.7,5243595
西藏,2068,130749.2,3232960
广东,2069,220452.5,110998743
江苏,2069,261857.4,74653944
山东,2069,189695.5,89434984
浙江,2069,320036.8,56877937
河南,2069,174519.7,87532300
四川,2069,148073.1,73702601
福建,2069,238497.7,36591443
湖北,2069,191776.5,50870386
湖南,2069,160316.0,58525168
上海,2069,389962.2,21907299
安徽,2069,161577.9,53759648
河北,2069,131724.2,65721897
北京,2069,420460.4,19282299
陕西,2069,168851.0,34820890
江西,2069,144938.3,39806628
重庆,2069,198880.3,28231963
辽宁,2069,150332.6,37516359
云南,2069,132418.7,41585990
广西,2069,112678.4,44158138
山西,2069,128868.6,30760067
内蒙古,2069,184018.8,21184983
贵州,2069,117860.6,33966443
天津,2069,258867.3,12217701
黑龙江,2069,109649.6,28055789
新疆,2069,136066.7,22770554
吉林,2069,130390.2,21202601
甘肃,2069,91876.1,22039430
海南,2069,139910.1,8879195
宁夏,2069,138832.8,6342282
青海,2069,129447.9,5214765
西藏,2069,132914.9,3215185
广东,2070,223983.5,110388468
江苏,2070,265153.5,74243494
山东,2070,192926.8,88943267
浙江,2070,326635.2,56565220
河南,2070,178076.3,87051044
四川,2070,150495.9,73297382
福建,2070,241751.0,36390262
湖北,2070,194914.4,50590699
湖南,2070,162939.1,58203395
上海,2070,396201.3,21786852
安徽,2070,164221.7,53464076
河北,2070,134047.4,65360555
北京,2070,427340.1,19176284
陕西,2070,171613.8,34629443
江西,2070,147309.8,39587770
重庆,2070,202134.4,28076743
辽宁,2070,152792.4,37310093
云南,2070,134585.4,41357349
广西,2070,114522.1,43915355
山西,2070,130977.2,30590947
内蒙古,2070,187029.8,21068508
贵州,2070,119789.1,33779695
天津,2070,263102.9,12150528
黑龙江,2070,111443.7,27901537
新疆,2070,138293.0,22645361
吉林,2070,132523.6,21086028
甘肃,2070,93379.4,21918256
海南,2070,142199.4,8830377
宁夏,2070,141104.4,6307412
青海,2070,131565.9,5186094
西藏,2070,135089.6,3197507
广东,2071,227818.1,109651659
江苏,2071,268778.4,73747942
山东,2071,196426.0,88349599
浙江,2071,333726.4,56187665
河南,2071,181900.1,86470005
四川,2071,153124.4,72808145
福建,2071,245312.7,36147369
湖北,2071,198318.7,50253022
湖南,2071,165784.9,57814905
上海,2071,402977.0,21641431
安徽,2071,167089.9,53107220
河北,2071,136559.6,64924294
北京,2071,434803.8,19048288
陕西,2071,174611.1,34398302
江西,2071,149882.7,39323534
重庆,2071,205664.8,27889340
辽宁,2071,155461.0,37061060
云南,2071,136936.0,41081302
广西,2071,116522.3,43622234
山西,2071,133264.8,30386762
内蒙古,2071,190296.3,20927882
贵州,2071,121881.3,33554226
天津,2071,267698.1,12069427
黑龙江,2071,113390.1,27715303
新疆,2071,140708.4,22494210
吉林,2071,134838.2,20945286
甘肃,2071,95010.3,21771959
海南,2071,144683.0,8771437
宁夏,2071,143568.8,6265312
青海,2071,133863.8,5151479
西藏,2071,137449.0,3176165
广东,2072,231695.2,108919769
江苏,2072,272421.6,73255697
山东,2072,199968.9,87759893
浙江,2072,340932.5,55812630
河南,2072,185785.1,85892845
四川,2072,155783.4,72322173
福建,2072,248900.1,35906096
湖北,2072,201762.4,49917599
湖南,2072,168663.7,57429009
上海,2072,409828.0,21496982
安徽,2072,169991.4,52752746
河北,2072,139105.0,64490945
北京,2072,442354.1,18921147
陕西,2072,177643.2,34168704
江西,2072,152485.3,39061061
重庆,2072,209236.1,27703187
辽宁,2072,158160.5,36813689
云南,2072,139313.9,40807097
广西,2072,118545.7,43331069
山西,2072,135578.9,30183940
内蒙古,2072,193600.8,20788195
贵州,2072,123997.7,33330262
天津,2072,272346.7,11988867
黑龙江,2072,115359.1,27530312
新疆,2072,143151.7,22344068
吉林,2072,137179.7,20805482
甘肃,2072,96660.1,21626638
海南,2072,147195.4,8712890
宁夏,2072,146061.9,6223493
青海,2072,136188.3,5117094
西藏,2072,139835.8,3154965
广东,2073,235615.0,108192763
江苏,2073,276082.4,72766738
山东,2073,203555.5,87174123
浙江,2073,348254.4,55440098
河南,2073,189731.7,85319537
四川,2073,158472.8,71839445
福建,2073,252512.8,35666434
湖北,2073,205245.7,49584415
湖南,2073,171575.6,57045688
上海,2073,416754.1,21353496
安徽,2073,172926.1,52400638
河北,2073,141683.6,64060488
北京,2073,449990.9,18794854
陕西,2073,180710.0,33940639
江西,2073,155117.9,38800341
重庆,2073,212848.4,27518277
辽宁,2073,160891.0,36567969
云南,2073,141719.0,40534722
广西,2073,120592.3,43041848
山西,2073,137919.6,29982472
内蒙古,2073,196943.1,20649440
贵州,2073,126138.4,33107793
天津,2073,277048.5,11908846
黑龙江,2073,117350.7,27346556
新疆,2073,145623.1,22194928
吉林,2073,139548.0,20666612
甘肃,2073,98328.9,21482287
海南,2073,149736.6,8654734
宁夏,2073,148583.5,6181953
青海,2073,138539.5,5082939
西藏,2073,142250.0,3133907
广东,2074,239577.3,107470610
江苏,2074,279760.3,72281043
山东,2074,207186.0,86592263
浙江,2074,355692.9,55070052
河南,2074,193740.3,84750056
四川,2074,161192.8,71359939
福建,2074,256150.3,35428372
湖北,2074,208768.4,49253454
湖南,2074,174520.4,56664926
上海,2074,423755.1,21210968
安徽,2074,175894.1,52050880
河北,2074,144295.7,63632904
北京,2074,457714.3,18669404
陕西,2074,183811.6,33714096
江西,2074,157780.2,38541361
重庆,2074,216501.6,27334601
辽宁,2074,163652.4,36323889
云南,2074,144151.4,40264166
广西,2074,122662.0,42754557
山西,2074,140286.7,29782348
内蒙古,2074,200323.4,20511612
贵州,2074,128303.4,32886808
天津,2074,281803.6,11829358
黑龙江,2074,119364.8,27164026
新疆,2074,148122.5,22046784
吉林,2074,141943.1,20528669
甘肃,2074,100016.5,21338899
海南,2074,152306.6,8596967
宁夏,2074,151133.7,6140690
青海,2074,140917.3,5049012
西藏,2074,144691.5,3112989
广东,2075,243582.0,106753278
江苏,2075,283454.6,71798590
山东,2075,210860.2,86014287
浙江,2075,363248.9,54702477
河南,2075,197811.4,84184376
四川,2075,163943.2,70883634
福建,2075,259812.4,35191899
湖北,2075,212330.6,48924703
